CNES,NOME_ESTABELECIMENTO,TIPO_ESTABELECIMENTO,BAIRRO,ANO,MES,PA_PROC_ID,NO_PROCEDIMENTO,QTD_APROVADA,VALOR_APROVADO,QTD_PRODUZIDA,VALOR_PRODUZIDO
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0211060232,TESTE ORTÓPTICO,9.0,111.06,9.0,111.06
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0409050059,LIBERAÇÃO/PLASTIA DE PREPÚCIO,1.0,13.54,1.0,13.54
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),872.0,0.0,872.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204030072,RADIOGRAFIA DE COSTELAS (POR HEMITORAX),2.0,16.74,2.0,16.74
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060060,RADIOGRAFIA DE ARTICULACAO COXO-FEMORAL,3.0,23.31,3.0,23.31
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204010144,RADIOGRAFIA DE SEIOS DA FACE (FN + MN + LATERAL + HIRTZ),55.0,402.6,55.0,402.6
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205010059,ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,90.0,3861.0,90.0,3861.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0214010066,TESTE RÁPIDO DE GRAVIDEZ,60.0,0.0,60.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204010136,RADIOGRAFIA DE REGIAO ORBITARIA (LOCALIZACAO DE CORPO ESTRANHO),1.0,7.98,1.0,7.98
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0205020097,ULTRASSONOGRAFIA MAMARIA BILATERAL,1.0,24.2,1.0,24.2
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0401010023,,51.0,0.0,51.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101020066,APLICAÇÃO DE SELANTE (POR DENTE),39.0,0.0,39.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0307010031,RESTAURAÇÃO DE DENTE PERMANENTE ANTERIOR COM RESINA COMPOSTA,59.0,0.0,59.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0211060100,FUNDOSCOPIA,399.0,1344.63,399.0,1344.63
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0204030030,MAMOGRAFIA,5.0,112.5,5.0,112.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040078,RADIOGRAFIA DE COTOVELO,1.0,5.9,1.0,5.9
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0214010058,"TESTE RÁPIDO PARA DETECÇÃO DE ANTICORPOS ANTI-HIV PARAPOPULAÇÃO GERAL (EXCETO GESTANTE, PARCEIRO OU PARCERIA)",2.0,2.0,2.0,2.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060087,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,3.0,19.5,3.0,19.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204050120,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),7.0,107.1,7.0,107.1
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0401010023,,20.0,0.0,20.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,91.0,2202.2,91.0,2202.2
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0307010040,,105.0,0.0,105.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0301100055,CATETERISMO VESICAL DE DEMORA,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0401010023,,3.0,0.0,3.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204010055,RADIOGRAFIA DE ARTICULACAO TEMPORO-MANDIBULAR BILATERAL,1.0,8.38,1.0,8.38
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040035,RADIOGRAFIA DE ARTICULACAO ESCAPULO-UMERAL,2.0,14.8,2.0,14.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0214010066,TESTE RÁPIDO DE GRAVIDEZ,29.0,0.0,29.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),258.0,1625.4000000000003,258.0,1625.4000000000003
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205020160,ULTRASSONOGRAFIA PELVICA (GINECOLOGICA),6.0,145.2,6.0,145.2
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),431.0,2715.3,431.0,2715.3
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0211050040,ELETROENCEFALOGRAMA EM VIGILIA E SONO ESPONTANEO C/ OU S/ FOTOESTIMULO (EEG),50.0,1250.0,50.0,1250.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301060061,ATENDIMENTO DE URGENCIA EM ATENCAO ESPECIALIZADA,1.0,11.0,1.0,11.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205020143,ULTRASSONOGRAFIA OBSTETRICA,49.0,1185.8,49.0,1185.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0204030188,MAMOGRAFIA BILATERAL PARA RASTREAMENTO,699.0,31455.0,699.0,31455.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101010036,PRÁTICA CORPORAL / ATIVIDADE FÍSICA EM GRUPO,11.0,0.0,11.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0405050364,TRATAMENTO CIRURGICO DE PTERIGIO,125.0,26193.75,125.0,26193.75
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205020070,ULTRASSONOGRAFIA DE BOLSA ESCROTAL,11.0,266.2,11.0,266.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301010030,CONSULTA DE PROFISSIONAIS DE NÍVEL SUPERIOR NA ATENÇÃO PRIMÁRIA (EXCETO MÉDICO),56.0,0.0,56.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040086,RADIOGRAFIA DE DEDOS DA MAO,10.0,56.2,10.0,56.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204020069,RADIOGRAFIA DE COLUNA LOMBO-SACRA,46.0,504.16,46.0,504.16
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301060053,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM REMOÇÃO,128.0,0.0,128.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0307040151,AJUSTE OCLUSAL,37.0,0.0,37.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0101010028,ATIVIDADE EDUCATIVA / ORIENTAÇÃO EM GRUPO NA ATENÇÃO ESPECIALIZADA,12.0,32.4,12.0,32.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204020123,RADIOGRAFIA DE REGIAO SACRO-COCCIGEA,2.0,15.6,2.0,15.6
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040116,RADIOGRAFIA DE ESCAPULA/OMBRO (TRES POSICOES),2.0,15.96,2.0,15.96
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204030170,RADIOGRAFIA DE TORAX (PA),262.0,1802.56,262.0,1802.56
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0201020033,COLETA DE MATERIAL DO COLO DE ÚTERO PARA EXAME CITOPATOLÓGICO,95.0,0.0,95.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0211060259,TONOMETRIA,255.0,859.35,255.0,859.35
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0801010020,CONCLUSÃO DA ASSISTÊNCIA PRE-NATAL (INCENTIVO),5.0,0.0,5.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0211060011,BIOMETRIA ULTRASSÔNICA (MONOCULAR),51.0,1236.2400000000002,51.0,1236.2400000000002
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0211040029,COLPOSCOPIA,50.0,169.0,50.0,169.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301010080,,88.0,0.0,88.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205020038,ULTRASSONOGRAFIA DE ABDÔMEN SUPERIOR,26.0,629.1999999999999,26.0,629.1999999999999
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205020054,ULTRASSONOGRAFIA DE APARELHO URINÁRIO,16.0,387.19999999999993,16.0,387.19999999999993
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040078,RADIOGRAFIA DE COTOVELO,12.0,70.8,12.0,70.8
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0301010080,,172.0,0.0,172.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,60.0,600.0,60.0,600.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301010129,CONSULTA PUERPERAL,22.0,0.0,22.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0301010072,CONSULTA MEDICA EM ATENÇÃO ESPECIALIZADA,4519.0,45190.0,4519.0,45190.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0205020100,ULTRASSONOGRAFIA DE PROSTATA POR VIA ABDOMINAL,22.0,532.4,22.0,532.4
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0301040079,ESCUTA INICIAL / ORIENTAÇÃO (ACOLHIMENTO A DEMANDA ESPONTÂNEA),2.0,0.0,2.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301060037,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO BÁSICA,240.0,0.0,240.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0301010129,CONSULTA PUERPERAL,6.0,0.0,6.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0211020060,TESTE DE ESFORCO / TESTE ERGOMETRICO,199.0,5970.0,199.0,5970.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0307020070,PULPOTOMIA DENTÁRIA,2.0,0.0,2.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0301100055,CATETERISMO VESICAL DE DEMORA,3.0,0.0,3.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101020040,AÇÃO COLETIVA DE EXAME BUCAL COM FINALIDADE EPIDEMIOLÓGICA,36.0,0.0,36.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),1.0,0.0,1.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,6927.0,0.0,6927.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101030010,VISITA DOMICILIAR POR PROFISSIONAL DE NÍVEL MÉDIO,7139.0,0.0,7139.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0205010059,ULTRASSONOGRAFIA DOPPLER DE FLUXO OBSTETRICO,15.0,643.5,15.0,643.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204050138,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),12.0,86.04,12.0,86.04
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204010012,DACRIOCISTOGRAFIA,1.0,48.85,1.0,48.85
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101050011,PRATICAS CORPORAIS EM MEDICINA TRADICIONAL CHINESA,1.0,0.0,1.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0211020036,ELETROCARDIOGRAMA,672.0,3460.8,672.0,3460.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101020082,EVIDENCIAÇÃO DE PLACA BACTERIANA,115.0,0.0,115.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0211020036,ELETROCARDIOGRAMA,78.0,401.7,78.0,401.7
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0307020010,ACESSO A POLPA DENTARIA E MEDICACAO (POR DENTE),9.0,0.0,9.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0201020033,COLETA DE MATERIAL DO COLO DE ÚTERO PARA EXAME CITOPATOLÓGICO,116.0,0.0,116.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0401010074,EXERESE DE TUMOR DE PELE E ANEXOS / CISTO SEBACEO / LIPOMA,3.0,37.38,3.0,37.38
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0401010120,RETIRADA DE LESAO POR SHAVING,19.0,376.01,19.0,376.01
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040060,RADIOGRAFIA DE CLAVICULA,1.0,7.4,1.0,7.4
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060117,RADIOGRAFIA DE COXA,2.0,17.88,2.0,17.88
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204020115,RADIOGRAFIA DE COLUNA TORACO-LOMBAR DINAMICA,1.0,15.58,1.0,15.58
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301060037,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO BÁSICA,3475.0,0.0,3475.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204050138,RADIOGRAFIA DE ABDOMEN SIMPLES (AP),1.0,7.17,1.0,7.17
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040019,RADIOGRAFIA DE ANTEBRACO,7.0,44.94,7.0,44.94
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101010028,ATIVIDADE EDUCATIVA / ORIENTAÇÃO EM GRUPO NA ATENÇÃO ESPECIALIZADA,38.0,102.6,38.0,102.6
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060150,RADIOGRAFIA DE PE / DEDOS DO PE,86.0,583.0799999999999,86.0,583.0799999999999
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0211020044,MONITORAMENTO PELO SISTEMA HOLTER 24 HS (3 CANAIS),109.0,3270.0,109.0,3270.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301010064,CONSULTA MEDICA EM ATENÇÃO PRIMÁRIA,1.0,0.0,1.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0414020243,REIMPLANTE E TRANSPLANTE DENTAL (POR ELEMENTO),12.0,230.16,12.0,230.16
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0214010015,GLICEMIA CAPILAR,1.0,0.0,1.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204040051,RADIOGRAFIA DE BRACO,1.0,7.77,1.0,7.77
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0214010015,GLICEMIA CAPILAR,81.0,0.0,81.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0101020090,SELAMENTO PROVISÓRIO DE CAVIDADE DENTÁRIA,50.0,0.0,50.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0214010015,GLICEMIA CAPILAR,85.0,0.0,85.0,0.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0301100012,ADMINISTRACAO DE MEDICAMENTOS NA ATENCAO ESPECIALIZADA.,35.0,22.05,35.0,22.05
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0414020138,EXODONTIA DE DENTE PERMANENTE,54.0,0.0,54.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301060045,ATENDIMENTO DE URGÊNCIA EM ATENÇÃO PRIMÁRIA COM OBSERVAÇÃO ATÉ 8 HORAS,40.0,0.0,40.0,0.0
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0214010040,,5.0,5.0,5.0,5.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204020042,RADIOGRAFIA DE COLUNA CERVICAL (AP + LATERAL + TO / FLEXAO),1.0,8.19,1.0,8.19
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0205020143,ULTRASSONOGRAFIA OBSTETRICA,48.0,1161.6,48.0,1161.6
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301010137,CONSULTA/ATENDIMENTO DOMICILIAR,184.0,0.0,184.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0211060127,MAPEAMENTO DE RETINA,39.0,945.36,39.0,945.36
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),15.0,0.0,15.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0301010137,CONSULTA/ATENDIMENTO DOMICILIAR,70.0,0.0,70.0,0.0
3661741,UBS NOVO CAMINHO,CENTRO DE SAUDE/UNIDADE BASICA,Jardim São Luís,2018,1,0801010012,ADESÃO A ASSISTÊNCIA PRE-NATAL - INCENTIVO PHPN (COMPONENTE I),25.0,0.0,25.0,0.0
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204010128,RADIOGRAFIA DE OSSOS DA FACE (MN + LATERAL + HIRTZ),1.0,8.38,1.0,8.38
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060168,RADIOGRAFIA DE PERNA,2.0,17.88,2.0,17.88
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204010080,RADIOGRAFIA DE CRANIO (PA + LATERAL),19.0,142.88000000000002,19.0,142.88000000000002
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0214010074,"TESTE RÁPIDO TREPONÊMICO (SÍFILIS) PARA POPULAÇÃO GERAL(EXCETO GESTANTE, PARCEIRO OU PARCERIA)",1.0,1.0,1.0,1.0
6200389,AMA ESPECIALIDADES JARDIM SAO LUIZ,POLICLINICA,Jardim Iracema,2018,1,0205020070,ULTRASSONOGRAFIA DE BOLSA ESCROTAL,14.0,338.8,14.0,338.8
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0205020070,ULTRASSONOGRAFIA DE BOLSA ESCROTAL,1.0,24.2,1.0,24.2
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0301010048,CONSULTA DE PROFISSIONAIS DE NIVEL SUPERIOR NA ATENÇÃO ESPECIALIZADA (EXCETO MÉDICO),3.0,18.9,3.0,18.9
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060087,RADIOGRAFIA DE ARTICULACAO TIBIO-TARSICA,37.0,240.5,37.0,240.5
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204060125,RADIOGRAFIA DE JOELHO (AP + LATERAL),67.0,454.26,67.0,454.26
4049810,UBS VILA DAS BELEZAS ALBERTO AMBROSIO,CENTRO DE SAUDE/UNIDADE BASICA,Vila das Belezas,2018,1,0301100101,INALAÇÃO / NEBULIZAÇÃO,4.0,0.0,4.0,0.0
2091658,HOSPITAL DIA - M BOI MIRIM I JARDIM IBIRAPUERA,HOSPITAL/DIA - ISOLADO,Jardim Santa Josefina,2018,1,0406020140,EXCISAO E SUTURA DE LINFANGIOMA / NEVUS,1.0,29.86,1.0,29.86
6133525,AMA_12H JARDIM SAO LUIZ,PRONTO ATENDIMENTO,Jardim Casablanca,2018,1,0204050120,RADIOGRAFIA DE ABDOMEN AGUDO (MINIMO DE 3 INCIDENCIAS),1.0,15.3,1.0,15.3
